name,position,prediction_season,predicted_goals_per_match,actual_goals_per_match
Severin Ramseier,Right Wing,2017/2018,1.960527798409704,2.4
Kjetil Aanestad,Right Wing,2013/2014,2.4149560001609185,2.46875
Kjetil Aanestad,Right Wing,2014/2015,2.3112840605001135,2.25
Oliver Scheuner,Right Wing,2014/2015,2.672890426351007,1.3333333333333333
Oliver Scheuner,Right Wing,2015/2016,1.9921658225996626,1.4838709677419355
Oliver Scheuner,Right Wing,2016/2017,1.8477514720162307,1.85
Leonel Ojala,Line Player,2013/2014,0.9487517275596794,0.6774193548387096
Leonel Ojala,Line Player,2014/2015,1.0342530870060267,0.21052631578947367
Martin Fuger,Middle Back,2014/2015,2.716649718622526,1.5185185185185186
Andre Lindboe,Left Wing,2013/2014,4.192742772172651,4.8
Andre Lindboe,Left Wing,2014/2015,4.357186185078973,5.3
Andre Lindboe,Left Wing,2015/2016,4.347094357458657,5.344827586206897
Andre Lindboe,Left Wing,2016/2017,4.427682210672518,3.7241379310344827
Andre Lindboe,Left Wing,2017/2018,3.606239455168306,5.225806451612903
Lothar von Hermanni,Left Wing,2013/2014,1.2868093561693237,3.92
Lothar von Hermanni,Left Wing,2014/2015,3.3506842043166074,1.4333333333333333
Ricard Reig Guillen,Line Player,2013/2014,2.9762230405960413,2.9642857142857144
Ricard Reig Guillen,Line Player,2014/2015,2.6405920356954784,3.8333333333333335
Pierre-Yves Ragot,Line Player,2013/2014,3.8111902011586047,6.428571428571429
Miguel Goñi Arrarás,Left Back,2013/2014,1.5827944576721473,1.3103448275862069
Miguel Goñi Arrarás,Left Back,2014/2015,1.71069451792632,1.8928571428571428
Miguel Goñi Arrarás,Left Back,2015/2016,1.8952978779922787,2.3
Miguel Goñi Arrarás,Left Back,2016/2017,2.0887585259386388,1.206896551724138
Miguel Goñi Arrarás,Left Back,2017/2018,1.824899556599442,0.9310344827586207
Cristian Postigo Redondo,Left Wing,2013/2014,1.7868682470038422,0.9444444444444444
Hugo Descat,Left Wing,2016/2017,5.344872592048187,6.076923076923077
Eszter Tóth,Middle Back,2014/2015,3.5102289963456563,2.4444444444444446
Eszter Tóth,Middle Back,2015/2016,2.5036120573448044,1.3571428571428572
Eszter Tóth,Middle Back,2016/2017,1.87981046134367,1.76
Eszter Tóth,Middle Back,2017/2018,1.8564232110397931,3.9615384615384617
Yann Polydore,Right Back,2016/2017,2.728181402130875,1.1578947368421053
Yann Polydore,Right Back,2017/2018,1.9901174019567833,0.7428571428571429
Seufyann Sayad,Middle Back,2013/2014,3.284035825252947,0.5
Rafael da Costa Capote,Left Back,2013/2014,2.8740926319950804,5.125
Davor Dominikovic,Left Back,2013/2014,1.9886993511895632,0.4666666666666667
Davor Dominikovic,Left Back,2014/2015,1.307905412915617,0.13793103448275862
Davor Dominikovic,Left Back,2015/2016,0.6190849738642967,0.0
Davor Dominikovic,Left Back,2016/2017,0.6190849738642967,0.043478260869565216
Ignacio Nebot Tarazona,Middle Back,2013/2014,0.6190849738642967,0.7
Ignacio Nebot Tarazona,Middle Back,2014/2015,0.9487517275596794,0.4827586206896552
Ignacio Nebot Tarazona,Middle Back,2015/2016,0.9829996295586791,0.5172413793103449
Ignacio Nebot Tarazona,Middle Back,2016/2017,0.9195321938326435,0.6666666666666666
Ignacio Nebot Tarazona,Middle Back,2017/2018,0.921715902434945,0.0
Angel Fernández Sánchez,Line Player,2013/2014,1.4723741609386263,0.36666666666666664
Angel Fernández Sánchez,Line Player,2014/2015,0.8484285212672853,0.7
Angel Fernández Sánchez,Line Player,2015/2016,0.9057090117907439,0.7586206896551724
Angel Fernández Sánchez,Line Player,2016/2017,1.0342530870060267,0.6
Angel Fernández Sánchez,Line Player,2017/2018,1.0342530870060267,0.4642857142857143
Damir Smajilagic,Left Wing,2013/2014,2.281910597619748,1.6538461538461537
Fabien Ruiz Margaria,Left Back,2013/2014,1.3190488278569696,0.7916666666666666
Fabien Ruiz Margaria,Left Back,2017/2018,0.9641580625923538,0.42857142857142855
Veljko Indjic,Line Player,2013/2014,2.2382542192267763,1.0769230769230769
Xavier Lorgere,Left Back,2013/2014,2.281910597619748,3.210526315789474
Thomas Zirn,Right Wing,2013/2014,2.0407759084969355,2.0555555555555554
Thor Magnus Five,Left Wing,2017/2018,0.8484285212672853,1.08
Hendrik Pollex,Middle Back,2013/2014,0.8996819787146331,0.39285714285714285
Hendrik Pollex,Middle Back,2014/2015,1.0151741367863674,1.0625
Hendrik Pollex,Middle Back,2015/2016,1.3706639545552393,1.4222222222222223
Hendrik Pollex,Middle Back,2016/2017,1.7329493321142007,0.2
Steffen Kaufmann,Right Wing,2013/2014,1.71069451792632,5.54054054054054
Steffen Kaufmann,Right Wing,2014/2015,4.0240115040988185,4.868421052631579
Steffen Kaufmann,Right Wing,2015/2016,4.405303320474671,3.35
Steffen Kaufmann,Right Wing,2016/2017,3.51834701362351,4.368421052631579
Steffen Kaufmann,Right Wing,2017/2018,3.9511610576893625,3.6315789473684212
Mihael Gorensek,Line Player,2013/2014,2.6405920356954784,1.3846153846153846
Mihael Gorensek,Line Player,2014/2015,1.9132895121090332,2.1818181818181817
Mihael Gorensek,Line Player,2015/2016,1.9953929869720053,4.5
Mihael Gorensek,Line Player,2016/2017,3.603821101432429,2.3333333333333335
Michael Eriksen Thon,Left Wing,2013/2014,0.8484285212672853,1.5555555555555556
Michael Eriksen Thon,Left Wing,2014/2015,1.6807378461253748,2.08
Willy Weyhrauch,Right Wing,2015/2016,1.1151945564255539,1.15
Willy Weyhrauch,Right Wing,2016/2017,1.552551007983597,1.25
Willy Weyhrauch,Right Wing,2017/2018,1.7329493321142007,2.611111111111111
Sander Andreassen Øverjordet,Back,2015/2016,1.7329493321142007,1.0
Sander Andreassen Øverjordet,Back,2016/2017,1.6069995859633477,2.782608695652174
Sander Andreassen Øverjordet,Back,2017/2018,2.728181402130875,2.533333333333333
Jasper Hans Bruhns,Right Wing,2015/2016,0.6621276896332322,0.7391304347826086
Jasper Hans Bruhns,Right Wing,2016/2017,0.9487517275596794,1.4375
Jasper Hans Bruhns,Right Wing,2017/2018,1.6322807508762043,1.0810810810810811
Kevin Struck,Right Back,2016/2017,0.8996819787146331,0.24
Kevin Struck,Right Back,2017/2018,0.8902694755989282,1.1470588235294117
Lukas Mertens,Middle Back,2017/2018,3.6440559337765124,1.5806451612903225
Max Haider,Line Player,2017/2018,0.8996819787146331,0.7586206896551724
Pascal Kirchenbauer,Middle Back,2017/2018,0.8923174308590338,0.0
Zerin Özcelik,Left Wing,2015/2016,2.2904550552685405,2.6551724137931036
Zerin Özcelik,Left Wing,2016/2017,2.672890426351007,2.8333333333333335
Savvas Savvas ,Left Back,2016/2017,1.9270487476443408,2.8823529411764706
Savvas Savvas ,Left Back,2017/2018,2.728181402130875,8.027777777777779
Oswaldo Dos Santos Maestro,Right Wing,2015/2016,4.073865498343723,5.695652173913044
Oswaldo Dos Santos Maestro,Right Wing,2016/2017,4.280447631173872,4.1
Oswaldo Dos Santos Maestro,Right Wing,2017/2018,3.857566042825004,3.3
Julian Schiffleitner,Right Back,2015/2016,1.781092822138294,2.5
Julian Schiffleitner,Right Back,2016/2017,2.284570666207065,1.9375
Julian Schiffleitner,Right Back,2017/2018,2.00661512696939,1.064516129032258
Lasse Hamann-Boeriths,Back,2015/2016,0.6621276896332322,0.0
Gabriel Loesch,Right Wing,2015/2016,1.356967990962494,2.409090909090909
Gabriel Loesch,Right Wing,2016/2017,2.1912674930352667,4.5
Gabriel Loesch,Right Wing,2017/2018,3.8076721150947166,3.8846153846153846
Jean Loup Faustin,Middle Back,2015/2016,0.7996020247042904,0.8
Jean Loup Faustin,Middle Back,2016/2017,0.9600901510454971,1.48
Jean Loup Faustin,Middle Back,2017/2018,1.71069451792632,1.04
Arthur Anquetil,Left Wing,2015/2016,0.6621276896332322,0.8
Arthur Anquetil,Left Wing,2016/2017,0.9600901510454971,0.5769230769230769
Julian Ranftl,Right Wing,2017/2018,2.672890426351007,1.565217391304348
Marius Fuchs,Middle Back,2015/2016,1.9886993511895632,1.8157894736842106
Marius Fuchs,Middle Back,2016/2017,1.9270487476443408,1.4666666666666666
Sebastian Paraschiv,Line Player,2015/2016,0.9487517275596794,1.175
Sebastian Paraschiv,Line Player,2016/2017,1.655783613182092,0.6071428571428571
Sebastian Paraschiv,Line Player,2017/2018,1.2318865371055123,1.2222222222222223
Jonathan Scholz,Left Wing,2015/2016,1.71069451792632,1.5526315789473684
Jonathan Scholz,Left Wing,2016/2017,1.8477514720162307,2.888888888888889
Jonathan Scholz,Left Wing,2017/2018,2.672890426351007,1.2647058823529411
Srdjan Predragovic,Right Wing,2015/2016,0.6621276896332322,4.823529411764706
Srdjan Predragovic,Right Wing,2016/2017,3.9067312309616304,4.548387096774194
Srdjan Predragovic,Right Wing,2017/2018,4.2706274517412215,10.0
Kaspar Arn,Line Player,2015/2016,1.5713975258638155,1.1153846153846154
Kaspar Arn,Line Player,2016/2017,1.749033832810855,1.25
Kaspar Arn,Line Player,2017/2018,1.7329493321142007,1.3225806451612903
Josefine Huber,Line Player,2017/2018,1.2995296457874495,1.5
Luca Szekerczes,Right Back,2016/2017,3.83743364887743,3.772727272727273
Luca Szekerczes,Right Back,2017/2018,3.363914653315347,4.2
Fruzsina Ferenczy,Back,2016/2017,0.6621276896332322,1.8
Fruzsina Ferenczy,Back,2017/2018,1.7416210711377633,1.0
Fanni Gerhath,Left Back,2016/2017,1.9886993511895632,1.52
Fanni Gerhath,Left Back,2017/2018,1.87981046134367,2.7142857142857144
Anita Csala,Right Back,2016/2017,1.71069451792632,1.9230769230769231
Dorottya Faluvegi,Right Wing,2016/2017,2.0160526017879077,2.576923076923077
Dorottya Faluvegi,Right Wing,2017/2018,2.627227304938279,1.6923076923076923
Oceane Sercien Ugolin,Middle Back,2016/2017,0.8996819787146331,1.9047619047619047
Oceane Sercien Ugolin,Middle Back,2017/2018,1.7804957380902486,2.3181818181818183
Michele Alissa Takamoud,Left Wing,2017/2018,0.9433335050530474,1.0
Fanny Millot,Right Back,2016/2017,0.6621276896332322,0.3125
Dyeneba Sylla,Left Wing,2017/2018,1.7329493321142007,2.7142857142857144
Kimberley Bouchard,Right Wing,2016/2017,1.1061503653702398,0.6
Kimberley Bouchard,Right Wing,2017/2018,1.2492338373488787,2.0714285714285716
Marie Helne Sajka,Right Back,2017/2018,2.728181402130875,2.1481481481481484
Alina Grijseels,Middle Back,2017/2018,2.1593840625431864,4.615384615384615
Katrin Pichlmeier,Left Back,2016/2017,1.4867566682385003,2.7083333333333335
Katrin Pichlmeier,Left Back,2017/2018,2.672890426351007,2.1538461538461537
Annika Ingenpa,Left Back,2016/2017,1.644236638408318,0.9473684210526315
Annika Ingenpa,Left Back,2017/2018,1.2976439339813217,0.8461538461538461
Gordana Mitrovic,Middle Back,2016/2017,3.8705349573751855,2.6666666666666665
Gordana Mitrovic,Middle Back,2017/2018,3.272504141744597,2.5454545454545454
Emily Bolk,Left Back,2016/2017,3.890886497751125,4.8076923076923075
Emily Bolk,Left Back,2017/2018,4.007218772058938,4.142857142857143
Marc  Cañellas Reixach,Back,2016/2017,2.1912674930352667,2.4642857142857144
Marc  Cañellas Reixach,Back,2017/2018,2.3112840605001135,2.3703703703703702
Aleix Gomez Abello,Right Wing,2016/2017,1.7416210711377633,1.2857142857142858
Aleix Gomez Abello,Right Wing,2017/2018,1.7868682470038422,2.4444444444444446
Lenny Rubin,Left Back,2016/2017,2.933513552774288,6.25
Lenny Rubin,Left Back,2017/2018,4.336125011386604,5.666666666666667
Simon Schild,Back,2016/2017,1.9886993511895632,1.625
Simon Schild,Back,2017/2018,1.9270487476443408,3.5
Jaime Fernandez Fernandez,Left Wing,2016/2017,0.8484285212672853,1.1666666666666667
Jaime Fernandez Fernandez,Left Wing,2017/2018,1.6309647750337128,1.7037037037037037
Aleksa Kolakovic,Middle Back,2017/2018,0.7996020247042904,0.16666666666666666
Florian Billant,Right Wing,2016/2017,1.9886993511895632,2.0
Florian Billant,Right Wing,2017/2018,1.968048579692282,2.25
Aymeric Minne,Middle Back,2017/2018,3.12215648143151,3.6538461538461537
Benoit Kounkoud,Right Wing,2016/2017,1.792840567272003,1.8636363636363635
Benoit Kounkoud,Right Wing,2017/2018,1.7416210711377633,1.8695652173913044
Romain Lagarde,Left Back,2016/2017,1.5713975258638155,1.0714285714285714
Romain Lagarde,Left Back,2017/2018,1.5045873156349323,2.25
Dika Mem,Right Back,2017/2018,2.716649718622526,3.689655172413793
Jonas Müller,Back,2016/2017,0.6621276896332322,1.0
Jonas Müller,Back,2017/2018,1.1452540987593416,0.0
Moritz Schade,Line Player,2017/2018,1.9886993511895632,0.8787878787878788
Maciej Majdzinski,Right Wing,2017/2018,1.387302408645125,2.4594594594594597
Yannick Dräger,Middle Back,2016/2017,0.6621276896332322,1.0526315789473684
Yannick Dräger,Middle Back,2017/2018,1.4137066703241747,1.5263157894736843
Nils Artmann,Right Wing,2016/2017,0.8566392629456976,0.30434782608695654
Nils Artmann,Right Wing,2017/2018,1.0151032517299878,0.4117647058823529
Tim Stefan,Left Back,2016/2017,2.9324979388466828,2.236842105263158
Tim Stefan,Left Back,2017/2018,2.206296957635457,0.7272727272727273
Sebastian Damm,Left Wing,2016/2017,3.3506842043166074,2.2413793103448274
Sebastian Damm,Left Wing,2017/2018,2.454427488351329,2.696969696969697
Jó Gerrit Genz,Back,2016/2017,3.13954791464019,2.210526315789474
Jó Gerrit Genz,Back,2017/2018,2.339011386125221,1.0294117647058822
Tom Seifert,Right Wing,2016/2017,0.7996020247042904,0.0
Benedikt Brielmeier,Left Back,2016/2017,2.716649718622526,1.9090909090909092
Benedikt Brielmeier,Left Back,2017/2018,1.9994024653621891,2.9705882352941178
Tobias Rivesjoe,Left Wing,2016/2017,2.690153976840819,0.6666666666666666
Tobias Rivesjoe,Left Wing,2017/2018,1.7672277130286083,0.46875
Noah Beyer,Left Wing,2016/2017,2.0795215795012334,4.9714285714285715
Noah Beyer,Left Wing,2017/2018,3.9067312309616304,3.5
Franz Semper,Right Back,2016/2017,1.87981046134367,3.225806451612903
Franz Semper,Right Back,2017/2018,2.796428733307075,3.5454545454545454
Daniel Eggert,Right Back,2016/2017,2.9559678976581867,1.4137931034482758
Tim-Oliver Brauer,Line Player,2016/2017,2.6405920356954784,1.2
Vanessa Nadine Koslowski,Right Wing,2016/2017,4.007218772058938,5.375
Ramon Horler,Right Wing,2016/2017,1.696156867942646,1.7
Ramon Horler,Right Wing,2017/2018,1.7416210711377633,1.8
Fruzsina Bardi,Left Back,2016/2017,0.6621276896332322,0.3333333333333333
Kitti Takács,Left Wing,2016/2017,0.8566392629456976,0.2
Kitti Takács,Left Wing,2017/2018,1.0401653421604184,1.0
Viktória Nick,Back,2016/2017,0.6190849738642967,0.11538461538461539
Viktória Nick,Back,2017/2018,0.6190849738642967,0.23076923076923078
Fanny Helembai,Line Player,2016/2017,1.8781458668237623,2.12
Fanny Helembai,Line Player,2017/2018,2.120817515266078,2.1739130434782608
Amadeus Hedin,Left Back,2016/2017,2.728181402130875,4.3478260869565215
Simone Thiero,Right Wing,2016/2017,1.6098946401909966,0.6
Justine Martel,Left Back,2016/2017,0.7996020247042904,0.0
Kenza Houlet,Left Back,2016/2017,1.6807378461253748,0.0
Kenza Houlet,Left Back,2017/2018,1.273233064943612,1.3333333333333333
Manon Grimaud,Middle Back,2016/2017,0.7996020247042904,1.1428571428571428
Isabelle Jongenelen,Right Back,2016/2017,1.824899556599442,1.6666666666666667
Isabelle Jongenelen,Right Back,2017/2018,1.7416210711377633,0.5
Jenny Karolius,Line Player,2016/2017,2.6290603521871287,3.8181818181818183
Jenny Karolius,Line Player,2017/2018,3.2036739171020026,3.0434782608695654
Camille Aoustin,Left Wing,2016/2017,1.9270487476443408,2.130434782608696
Camille Aoustin,Left Wing,2017/2018,2.0887585259386388,3.76
Xenia Hodel,Right Back,2016/2017,3.3792477856747576,5.777777777777778
Xenia Hodel,Right Back,2017/2018,4.107931388824502,4.068965517241379
Javier Sanchez Rodriguez,Middle Back,2016/2017,1.8477514720162307,0.6
Oscar Río Rasillo,Middle Back,2016/2017,2.672890426351007,2.8
Oscar Río Rasillo,Middle Back,2017/2018,2.672890426351007,3.8181818181818183
José María Márquez Coloma,Middle Back,2016/2017,3.1994716391678097,6.633333333333334
José María Márquez Coloma,Middle Back,2017/2018,4.711677738821704,6.533333333333333
Javier Garcia Rubio,Line Player,2016/2017,2.58530105991561,2.1666666666666665
Javier Garcia Rubio,Line Player,2017/2018,2.1928631133085497,3.6333333333333333
Francisco Javier Fernandez Galan,Right Wing,2016/2017,0.8053858054983498,0.0
Francisco Javier Fernandez Galan,Right Wing,2017/2018,0.6190849738642967,0.10344827586206896
Ruben Marchan Criado,Line Player,2016/2017,2.4233761790753197,1.6666666666666667
Ruben Marchan Criado,Line Player,2017/2018,1.9270487476443408,1.8333333333333333
Mamadou Gassama Cissokho,Right Wing,2016/2017,1.9886993511895632,1.6206896551724137
Mamadou Gassama Cissokho,Right Wing,2017/2018,1.8884822003672324,2.466666666666667
Anouk Van De Wiel,Right Wing,2016/2017,1.7164182611640517,1.7083333333333333
Anouk Van De Wiel,Right Wing,2017/2018,1.7416210711377633,1.5
Yvan Gerard,Left Wing,2016/2017,3.215001933178905,2.3636363636363638
Yvan Gerard,Left Wing,2017/2018,2.250206290854856,1.625
Egil Holmstad,Left Back,2016/2017,2.5289752203591287,3.0
Egil Holmstad,Left Back,2017/2018,2.728181402130875,1.05
Markus Hagelin,Line Player,2016/2017,1.87981046134367,0.6296296296296297
Markus Hagelin,Line Player,2017/2018,1.2739344897605949,0.5
Sander Simonsen,Right Wing,2016/2017,1.5773698461319763,0.9666666666666667
Sander Simonsen,Right Wing,2017/2018,1.5005836751503425,2.3333333333333335
Igor Milovic,Right Wing,2017/2018,3.7670332331964813,2.962962962962963
Lukas Wucherpfennig,Right Wing,2016/2017,1.4316475017324237,0.78125
Lukas Wucherpfennig,Right Wing,2017/2018,1.3369039626209172,1.4242424242424243
Noemi Hafra,Middle Back,2016/2017,1.0889918387234134,3.48
Noemi Hafra,Middle Back,2017/2018,3.263790782065506,3.6153846153846154
Max Bauer,Right Wing,2016/2017,1.7416210711377633,1.2258064516129032
Max Bauer,Right Wing,2017/2018,1.8477514720162307,2.111111111111111
Tom Pelayo,Right Back,2016/2017,1.6720661071018121,1.826086956521739
Tom Pelayo,Right Back,2017/2018,1.8564232110397931,3.25
Sebastian Naumann,Middle Back,2016/2017,0.6621276896332322,0.3333333333333333
Sebastian Naumann,Middle Back,2017/2018,0.7996020247042904,1.5
Didrik Linderud,Right Wing,2016/2017,0.8996819787146331,0.5172413793103449
Didrik Linderud,Right Wing,2017/2018,1.0151741367863674,0.8620689655172413
Youenn Cardinal,Right Wing,2016/2017,1.9270487476443408,2.652173913043478
Laura Szabo,Line Player,2016/2017,1.71069451792632,1.9615384615384615
Laura Szabo,Line Player,2017/2018,1.935989590364843,2.1923076923076925
Natalie Axmann,Line Player,2017/2018,1.1452540987593416,0.0
Paula Prior,Middle Back,2016/2017,0.9727319766289584,1.1111111111111112
Paula Prior,Middle Back,2017/2018,1.5773698461319763,1.6
Louise Lefevre,Right Back,2017/2018,1.273233064943612,0.47058823529411764
Lukas Linde,Left Back,2016/2017,0.7996020247042904,0.35714285714285715
Lukas Linde,Left Back,2017/2018,0.8704624449875972,0.058823529411764705
Christoph Schlichting,Right Wing,2016/2017,0.8484285212672853,0.30434782608695654
Christoph Schlichting,Right Wing,2017/2018,0.8053858054983498,0.21621621621621623
Tobias Gehrke,Line Player,2016/2017,0.6621276896332322,0.0
Tobias Gehrke,Line Player,2017/2018,0.6621276896332322,0.0
Julius Andersson,Back,2016/2017,3.82781757128929,4.875
Julius Andersson,Back,2017/2018,4.007218772058938,3.0
Rita Lakatos,Middle Back,2016/2017,0.8484285212672853,3.8
Rita Lakatos,Middle Back,2017/2018,3.1990764788941517,3.0833333333333335
Carina Aselmeyer,Line Player,2016/2017,1.8781458668237623,2.76
